Sort_Code,Survey Year,Year4,ID,GID_Compatible_ID,State Code,Type Code,Name,Total Expenditure,Total IG Expenditure,Direct Expenditure,Total Current Expend,Total Current Oper,Total Capital Outlays,Total Construction,Contract Construction Only,Total Other Cap Outlay,Land & Exst Structures,Total Equipment Only,Tot Assist & Subsidies,Total Interest on Debt,Total Insur Trust Ben,Total Salaries & Wages (Z00),General Expenditure,IG Exp-To Local Govts,IG Exp-To Locals NEC,IG Exp-To Gen Purp Gov,IG Exp-To Cities,IG Exp-To Towns,IG Exp-To School Dist,IG Exp-To Special Dist,IG Exp-To Federal Govt,Direct General Expend,General Current Expend,General Current Oper,General Capital Outlay,General Construction,General Other Cap Out,General Equipment Only,General Assist & Subsidies,General Interest on Debt,Fin Admin & Gen Control-Total Exp,Fin Admin & Gen Control-Total IG Exp,Fin Admin & Gen Control-Direct Exp,Fin Admin & Gen Control-Current Oper,Fin Admin & Gen Control-Cap Outlay,Public Safety-Total Exp,Public Safety-Total IG Exp,Public Safety-Direct Exp,Public Safety-Current Oper,Public Safety-Cap Outlay,Oth NonHwy Trans-Total Exp,Oth NonHwy Trans-Total IG Exp,Oth NonHwy Trans-Direct Exp,Air Trans-Total Expend,Air Trans-Total IG Exp,Air Trans-Direct Expend,Air Trans-Current Oper (E01),Air Trans-Cap Outlay,Misc Com Activ-Tot Exp,Misc Com Activ-Cur Op (E03),Misc Com Activ-Cap Out,Total Correct-Tot Exp,Total Correct-Tot IG,Total Correct-Dir Exp,Total Correct-Cur Oper,Total Correct-Cap Out,Correct-Ins-Total Exp,Correct-Ins-Tot IG Exp,Correct-Ins-Direct Exp,Correct-Ins-Cur Oper (E04),Correct-Ins-Cap Outlay,Correct-NEC-Total Exp,Correct-NEC-Tot IG Exp,Correct-NEC-Direct Exp,Correct-NEC-Cur Oper (E05),Correct-NEC-Cap Outlay,Total Educ-Total Exp,Total Educ-IG Exp,Total Educ-Direct Exp,Total Educ-Cur Oper,Total Educ-Assist & Sub,Total Educ-Cap Outlay,Elem Educ-Total Exp,Elem Educ-Tot IG Exp,Elem Educ-Direct Exp,Elem Educ-Current Oper (E12),Elem Educ-Cap Outlay,Total High Ed-Tot Exp,Total High Ed-Tot IG Exp,Total High Ed-Dir Exp,Total High Ed-Cur Oper,Total High Ed-Cap Out,Total High Ed-Construction,High Ed-Aux-Total Exp,High Ed-Aux-Cur Oper (E16),High Ed-Aux-Cap Outlay,High Ed-NEC-Total Exp,High Ed-NEC-Tot IG Exp,High Ed-NEC-Direct Exp,High Ed-NEC-Cur Oper (E18),High Ed-NEC-Cap Outlay,Total Other Education,Educational Assistance (E19),Educ-NEC-Total Expend,Educ-NEC-Total IG Exp,Educ-NEC-Direct Expend,Educ-NEC-Current Oper (E21),Educ-NEC-Cap Outlay,Emp Sec Adm-Total Exp,Emp Sec Adm-Cur Oper (E22),Emp Sec Adm-Cap Outlay,Fin Admin-Total Exp,Fin Admin-Total IG,Fin Admin-Direct Exp,Fin Admin-Current Oper (E23),Fin Admin-Cap Outlay,Judicial-Total Expend,Judicial-Total IG Exp,Judicial-Direct Expend,Judicial-Current Oper (E25),Judicial-Cap Outlay,Legislative-Total Exp,Legislative-Cur Oper (E26),Legislative-Cap Outlay,Cen Staff-Total Expend,Cen Staff-Total IG Exp,Cen Staff-Direct Exp,Cen Staff-Current Oper (E29),Cen Staff-Cap Outlay,General Sup-Total IG,Gen Pub Bldg-Total Exp,Gen Pub Bldg-Cur Oper (E31),Gen Pub Bldg-Cap Out,Health & Hosp-Tot Exp,Health & Hosp-Tot IG,Health & Hosp-Dir Exp,Health & Hosp-Cur Oper,Health & Hosp-Cap Out,Health-Total Expend,Health-Total IG Expend,Health-Direct Expend,Health-Current Oper (E32),Health-Capital Outlay,Exhibit: Health Regulation,Exhibit: Other Health,Total Hospital-Tot Exp,Total Hospital-Total IG Exp,Total Hospital-Dir Exp,Total Hospital-Cur Op,Total Hospital-Cap Out,Own Hospital-Total Exp,Own Hospital-Cur Oper,Own Hospital-Cur Oper-Mental Hosp,Own Hospital-Cur Oper-Mental Hosp-Reg (E33),Own Hospital-Cur Oper-Mental Hosp-Oth (E34),Own Hospital-Cur Oper-General Hosp (E35),Own Hospital-Cur Oper-Other Own Hosp (E36),Own Hospital-Cap Out,Hosp-Other-Total Exp,Hosp-Other-Total IG,Hosp-Other-Direct Exp,Hosp-Other-Cur Oper (E38),Hosp-Other-Cap Outlay,Total Highways-Tot Exp,Total Highways-Tot-IG,Total Highways-Dir Exp,Total Highways-Cur Op,Total Highways-Cap Out,Total Highways-Construct,Total Highways-Other Cap,Regular Hwy-Total Exp,Regular Hwy-Total IG,Regular Hwy-Direct Exp,Regular Hwy-Cur Oper (E44),Regular Hwy-Cap Outlay,Regular Hwy-Construct (F44),Regular Hwy-Other Cap (G44),Toll Hwy-Total Expend,Toll Hwy-Current Oper (E45),Toll Hwy-Cap Outlay,Toll Hwy-Construction (F45),Toll Hwy-Other Cap Out (G45),Transit Sub-Total Exp,Transit Sub-Total IG,Transit Sub-Direct Sub (E47)
11031.0,80,1980.0,11-2,11000000000000,11,2,GA STATE GOVT,4900734,1613179,3287555,4213745,2059597,686989,631819,0,55170,3156,52014,147736,66120,327113,1032358,4573621,1613120,95446,215350,39558,0,1256498,6268,59,2960442,3886632,2059597,686989,631819,55170,52014,147736,66120,85801,0,85801,85128,673,168545,15496,153049,126694,26355,0,0,0,2826,0,2826,765,2061,0,0,0,119152,4786,114366,89395,24971,83497,0,83497,69223,14274,35655,4786,30869,20172,10697,1964825,1256498,708327,612350,24044,71933,13947,0,13947,0,13947,588164,0,588164,536332,51832,26392,63339,60741,2598,524825,0,524825,475591,49234,1362714,24044,1338670,1256498,82172,76018,6154,41304,39586,1718,42386,0,42386,42121,265,12434,0,12434,12330,104,10777,10655,122,20204,0,20204,20022,182,16117,49885,13241,36644,399624,101709,297915,288918,8997,165600,94782,70818,69831,987,0,0,234024,6927,227097,219087,8010,227097,219087,174583,69582,105001,44504,0,8010,6927,6927,0,0,0,701878,102888,598990,95259,503731,498481,5250,701878,102888,598990,95259,503731,498481,5250,0,0,0,0,0,0,0,0
11032.0,80,1980.0,12-2,12000000000000,12,2,HI STATE GOVT,1660028,35530,1624498,1375870,1013006,284158,250097,0,34061,10872,23189,110118,96540,120676,604735,1539352,31430,0,20356,11074,0,0,0,4100,1503822,1255194,1013006,284158,250097,34061,23189,110118,96540,60525,0,60525,53130,7395,18314,630,17684,14776,2908,0,0,0,55785,0,55785,20957,34828,0,0,0,17170,0,17170,14376,2794,15295,0,15295,12501,2794,1875,0,1875,1875,0,559207,0,559207,481320,2434,75453,337026,0,337026,294580,42446,210942,0,210942,178075,32867,26081,15758,15482,276,195184,0,195184,162593,32591,11239,2434,8805,0,8805,8665,140,12782,12782,0,17927,0,17927,17383,544,25776,0,25776,19006,6770,7651,7651,0,9171,0,9171,9090,81,18223,11249,5983,5266,131814,0,131814,120714,11100,51318,0,51318,48914,2404,0,0,80496,0,80496,71800,8696,78774,71220,15060,6204,8856,32289,23871,7554,1722,0,1722,580,1142,101595,4111,97484,12465,85019,83442,1577,101595,4111,97484,12465,85019,83442,1577,0,0,0,0,0,0,0,0
11033.0,80,1980.0,13-2,13000000000000,13,2,ID STATE GOVT,1041287,309341,731946,928562,473387,112725,92016,0,20709,6400,14309,32046,16618,97170,225266,917042,308424,27515,38570,13487,0,224016,4836,917,607701,804334,446329,112708,92016,20692,14292,32046,16618,23163,0,23163,22944,219,21188,0,21188,18668,2520,0,0,0,792,403,389,313,76,0,0,0,13136,0,13136,11068,2068,10374,0,10374,8439,1935,2762,0,2762,2629,133,376193,224016,152177,136964,3385,11828,0,0,0,0,0,132228,0,132228,121067,11161,4177,19476,18833,643,112752,0,112752,102234,10518,243965,3385,240580,224016,16564,15897,667,14045,13494,551,13134,0,13134,13020,114,5368,0,5368,5319,49,2159,2144,15,2502,0,2502,2461,41,36194,1853,544,1309,50455,2388,48067,47053,1014,33347,2388,30959,30568,391,0,0,17108,0,17108,16485,623,17108,16485,16485,6563,9922,0,0,623,0,0,0,0,0,145251,35885,109366,20444,88922,80386,8536,145251,35885,109366,20444,88922,80386,8536,0,0,0,0,0,0,0,0
11034.0,80,1980.0,14-2,14000000000000,14,2,IL STATE GOVT,12428760,3817128,8611632,11258771,4671241,1169989,1034273,0,135716,53420,82296,1035428,351587,1383387,1908596,11045373,3816625,98542,307458,495542,53525,2638520,223038,503,7228245,9875384,4671241,1169989,1034273,135716,82296,1035428,351587,255505,3893,251612,247524,4088,311844,4260,307584,246394,61190,0,0,0,18590,1586,17004,1438,15566,0,0,0,222315,0,222315,166511,55804,178722,0,178722,124017,54705,43593,0,43593,42494,1099,4043667,2640206,1403461,1103547,137034,162880,40960,0,40960,0,40960,1031487,0,1031487,953415,78072,34991,138863,133274,5589,892624,0,892624,820141,72483,2971220,137034,2834186,2640206,193980,150132,43848,96239,95540,699,132252,985,131267,128376,2891,56538,0,56538,56035,503,29359,29121,238,37356,2908,34448,33992,456,465456,47919,14826,33093,646924,60908,586016,554570,31446,214956,42964,171992,170105,1887,0,0,431968,17944,414024,384465,29559,408289,378730,322370,118294,204076,56360,0,29559,23679,17944,5735,5735,0,1351701,255907,1095794,276752,819042,782637,36405,1287729,255907,1031822,246516,785306,753905,31401,63972,30236,33736,28732,5004,140876,131943,8933
11035.0,80,1980.0,15-2,15000000000000,15,2,IN STATE GOVT,4866804,1805564,3061240,4362975,2053949,503829,426476,0,77353,12029,65324,55141,29924,418397,909323,4448407,1802756,391550,249374,172259,0,978135,11438,2808,2642843,3944578,2053949,503829,426476,77353,65324,55141,29924,83689,427,83262,82267,995,130214,0,130214,108225,21989,0,0,0,10354,10093,261,261,0,0,0,0,82411,0,82411,69718,12693,70017,0,70017,57606,12411,12394,0,12394,12112,282,1942354,978135,964219,814831,51430,97958,0,0,0,0,0,838972,0,838972,749409,89563,56325,174569,162926,11643,664403,0,664403,586483,77920,1103382,51430,1051952,978135,73817,65422,8395,39577,37906,1671,50159,0,50159,49630,529,11951,427,11524,11381,143,8452,8257,195,13127,0,13127,12999,128,383833,6291,4998,1293,316823,3532,313291,301555,11736,119411,3530,115881,115133,748,0,0,197412,2,197410,186422,10988,197410,186422,110056,61761,48295,74080,2286,10988,2,2,0,0,0,645229,211137,434092,103019,331073,310100,20973,619531,211137,408394,92504,315890,295289,20601,25698,10515,15183,14811,372,12066,4662,7404
11036.0,80,1980.0,16-2,16000000000000,16,2,IA STATE GOVT,3411811,1148360,2263451,3099863,1546852,311948,233265,0,78683,36197,42486,170489,20856,213306,691732,3107350,1138913,65373,169406,128514,0,768902,6718,9447,1958990,2795962,1456257,311388,233022,78366,42169,170489,20856,65530,403,65127,64019,1108,74242,8968,65274,60528,4746,0,0,0,1709,1378,331,331,0,0,0,0,51787,8968,42819,38615,4204,38641,0,38641,34619,4022,13146,8968,4178,3996,182,1319403,768902,550501,478516,33205,38780,0,0,0,0,0,473728,0,473728,438436,35292,18555,102521,99920,2601,371207,0,371207,338516,32691,845675,33205,812470,768902,43568,40080,3488,27690,27104,586,40918,0,40918,40045,873,10451,0,10451,10428,23,6892,6818,74,7269,403,6866,6728,138,115783,4836,3244,1592,225896,7507,218389,190409,27980,32926,7507,25419,25182,237,0,0,192970,0,192970,165227,27743,192687,164944,78054,28717,49337,81164,5726,27743,283,0,283,283,0,491435,153103,338332,116823,221509,179168,42341,490404,153103,337301,115888,221413,179168,42245,1031,935,96,0,96,407,0,407
11037.0,80,1980.0,17-2,17000000000000,17,2,KS STATE GOVT,2254031,601939,1652092,1973549,1088829,280482,245992,0,34490,10992,23498,110378,22073,150330,551574,2103701,601231,16887,52587,36326,1285,490894,3252,708,1501762,1823219,1088829,280482,245992,34490,23498,110378,22073,71227,0,71227,70249,978,45759,68,45691,42706,2985,0,0,0,0,0,0,0,0,0,0,0,33775,68,33707,31944,1763,30219,0,30219,28615,1604,3556,68,3488,3329,159,871304,490894,380410,333971,14129,32310,0,0,0,0,0,331855,0,331855,299741,32114,20171,41971,41120,851,289884,0,289884,258621,31263,539449,14129,525320,490894,34426,34230,196,19904,18814,1090,32192,0,32192,31680,512,23219,0,23219,23209,10,5741,5655,86,10075,0,10075,9705,370,36409,3080,1842,1238,151811,8814,142997,140282,2715,30837,8814,22023,21501,522,0,0,120974,0,120974,118781,2193,120974,118781,67643,35165,32478,49806,1332,2193,0,0,0,0,0,378526,42790,335736,102948,232788,219861,12927,364166,42790,321376,95359,226017,213090,12927,14360,7589,6771,6771,0,0,0,0
11038.0,80,1980.0,18-2,18000000000000,18,2,KY STATE GOVT,4569136,1006756,3562380,3664490,1955619,904646,810647,0,93999,26119,67880,179541,166835,355739,994941,4213397,1006756,21943,83390,18812,0,877446,5165,0,3206641,3308751,1955619,904646,810647,93999,67880,179541,166835,129245,16663,112582,103604,8978,139022,9492,129530,108025,21505,0,0,0,11488,8631,2857,2765,92,0,0,0,73493,0,73493,56834,16659,55330,0,55330,39018,16312,18163,0,18163,17816,347,1587883,877446,710437,591106,18288,101043,6773,0,6773,6773,0,546232,0,546232,460829,85403,65645,46831,45528,1303,499401,0,499401,415301,84100,1034878,18288,1016590,877446,139144,123504,15640,12405,12363,42,48413,8276,40137,32293,7844,42069,405,41664,41166,498,9289,9030,259,29474,7982,21492,21115,377,1285,14336,12050,2286,255940,31875,224065,200853,23212,105793,31262,74531,72030,2501,0,0,150147,613,149534,128823,20711,149534,128823,52998,29343,23655,73637,2188,20711,613,613,0,0,0,904110,22138,881972,171336,710636,663732,46904,728449,22138,706311,155711,550600,507196,43404,175661,15625,160036,156536,3500,0,0,0
11039.0,80,1980.0,19-2,19000000000000,19,2,LA STATE GOVT,4886708,1315201,3571507,4318642,2292574,568066,465040,0,103026,48009,55017,142137,145145,423585,1112154,4463123,1314771,126554,166301,42704,0,975406,3806,430,3147922,3895057,2292574,568066,465040,103026,55017,142137,145145,108571,284,108287,105355,2932,147520,11817,135703,127524,8179,0,0,0,0,0,0,0,0,0,0,0,87967,111,87856,83094,4762,68806,0,68806,64357,4449,19161,111,19050,18737,313,1684364,975406,708958,617564,17981,73413,17655,0,17655,17655,0,553376,0,553376,492937,60439,37896,100282,91789,8493,453094,0,453094,401148,51946,1113333,17981,1095352,975406,119946,106972,12974,16950,16591,359,53407,38,53369,51949,1420,17174,246,16928,16928,0,10708,10131,577,27282,0,27282,26347,935,171415,13353,9725,3628,445046,30995,414051,397112,16939,107252,30995,76257,74490,1767,0,0,337794,0,337794,322622,15172,337726,322607,101337,43815,57522,205961,15309,15119,68,0,68,15,53,621619,56437,565182,190184,374998,337239,37759,621584,56437,565147,190149,374998,337239,37759,35,35,0,0,0,0,0,0
11040.0,80,1980.0,20-2,20000000000000,20,2,ME STATE GOVT,1325879,303746,1022133,1227431,673415,98448,88820,0,9628,3266,6362,72324,36505,141441,248563,1143068,297764,284231,13533,0,0,0,0,5982,839322,1044620,632045,98448,88820,9628,6362,72324,36505,37399,146,37253,36799,454,27864,115,27749,25547,2202,0,0,0,1565,999,566,233,333,0,0,0,16351,0,16351,15111,1240,13925,0,13925,12698,1227,2426,0,2426,2413,13,389019,238857,150162,132188,12924,5050,3143,0,3143,3063,80,120344,0,120344,115522,4822,3305,20668,20644,24,99676,0,99676,94878,4798,265532,12924,252608,238857,13751,13603,148,12860,12699,161,20973,0,20973,20697,276,8269,0,8269,8178,91,3270,3263,7,4887,146,4741,4661,80,23574,3460,2952,508,61069,2056,59013,57392,1621,31303,2056,29247,28765,482,0,0,29766,0,29766,28627,1139,29766,28627,28627,17045,11582,0,0,1139,0,0,0,0,0,151212,4759,146453,62592,83861,80620,3241,139331,4759,134572,54153,80419,77179,3240,11881,8439,3442,3441,1,200,0,200
11041.0,80,1980.0,21-2,21000000000000,21,2,MD STATE GOVT,5434815,1431805,4003010,4680894,2339971,753921,663172,0,90749,55486,35263,276574,171991,460553,948613,4739936,1431585,106798,843275,479971,0,0,1541,220,3308131,4141882,2261512,598054,507407,90647,35161,276574,171991,168691,182,168509,165616,2893,280072,69027,211045,181336,29709,0,0,0,23410,0,23410,16945,6465,2240,462,1778,153678,1905,151773,125248,26525,100355,0,100355,73973,26382,53323,1905,51418,51275,143,1475980,804875,671105,592539,36698,41868,0,0,0,0,0,477200,0,477200,448701,28499,8624,61825,60462,1363,415375,0,415375,388239,27136,998780,36698,962082,804875,157207,143838,13369,25082,24971,111,99876,0,99876,99270,606,32943,182,32761,31022,1739,11115,10804,311,24757,0,24757,24520,237,118300,12737,12178,559,501729,74742,426987,326777,100210,143174,74667,68507,67031,1476,0,0,358555,75,358480,259746,98734,270149,259746,148406,89679,58727,86571,24769,10403,88406,75,88331,0,88331,722651,274079,448572,119044,329528,324829,4699,683809,274079,409730,101411,308319,304509,3810,38842,17633,21209,20320,889,29685,25985,3700
11042.0,80,1980.0,22-2,22000000000000,22,2,MA STATE GOVT,7336100,2116477,5219623,6991740,3377550,344360,302129,0,42231,14648,27583,564330,330437,602946,1284370,6714912,1993085,1780250,1433,4946,0,0,206456,123392,4598435,6373887,3367370,341025,298917,42108,27460,564330,325710,227942,225,227717,224701,3016,153175,2700,150475,144318,6157,0,0,0,46955,8177,38778,26676,12102,0,0,0,118165,0,118165,114572,3593,59779,0,59779,56313,3466,58386,0,58386,58259,127,1714205,1140549,573656,511639,35969,26048,0,0,0,0,0,431667,0,431667,406010,25657,23595,48543,48522,21,383124,0,383124,357488,25636,1282538,35969,1246569,1140549,106020,105629,391,52977,52481,496,71111,0,71111,70619,492,88464,0,88464,87967,497,25241,25129,112,43126,225,42901,40986,1915,175861,24815,18455,6360,613182,26556,586626,566783,19843,319055,24715,294340,290127,4213,0,0,294127,1841,292286,276656,15630,291983,276353,156502,66874,89628,54109,65742,15630,2144,1841,303,303,0,423051,74412,348639,134395,214244,198757,15487,385025,74412,310613,110266,200347,186696,13651,38026,24129,13897,12061,1836,215302,214250,1052
11043.0,80,1980.0,23-2,23000000000000,23,2,MI STATE GOVT,12633607,3578343,9055264,11913187,5352988,720420,606070,0,114350,32734,81616,1010937,192149,1778770,2160607,10512780,3501714,144428,762165,589908,95065,1908687,1461,76629,6934437,9792360,5010931,720420,606070,114350,81616,1010937,192149,216188,3346,212842,208753,4089,298631,20517,278114,266214,11900,0,0,0,22766,0,22766,832,21934,0,0,0,188084,3361,184723,175499,9224,156472,0,156472,147927,8545,31612,3361,28251,27572,679,3642925,1908687,1734238,1514579,101869,117790,0,0,0,0,0,1426577,0,1426577,1309677,116900,72869,207747,197034,10713,1218830,0,1218830,1112643,106187,2216348,101869,2114479,1908687,205792,204902,890,134019,126781,7238,106361,73,106288,105020,1268,31081,3273,27808,27574,234,33880,32550,1330,44866,0,44866,43609,1257,570203,22122,17003,5119,893710,109127,784583,741208,43375,369212,108559,260653,256621,4032,0,0,524498,568,523930,484587,39343,523365,484022,330007,158202,171805,154015,0,39343,1133,568,565,565,0,986504,430325,556179,84676,471503,436813,34690,983259,430325,552934,81667,471267,436591,34676,3245,3009,236,222,14,68396,46778,21618
11044.0,80,1980.0,24-2,24000000000000,24,2,MN STATE GOVT,5417876,2237164,3180712,4971941,2228028,445935,368413,0,77522,46128,31394,40835,114428,351486,948157,5066390,2237158,83129,528342,332857,25638,1258959,8233,6,2829226,4620455,2228028,445935,368413,77522,31394,40835,114428,107485,2075,105410,102681,2729,117754,22375,95379,75367,20012,0,0,0,10062,8406,1656,1263,393,0,0,0,75401,10610,64791,48399,16392,53580,0,53580,37686,15894,21821,10610,11211,10713,498,2060152,1278344,781808,675511,38152,68145,0,0,0,0,0,688287,0,688287,622323,65964,46444,70293,67009,3284,617994,0,617994,555314,62680,1371865,38152,1333713,1278344,55369,53188,2181,33817,33430,387,51944,17,51927,50062,1865,15749,0,15749,15617,132,17772,17588,184,22020,2058,19962,19414,548,383596,15163,8429,6734,328422,16213,312209,293123,19086,78767,16127,62640,62031,609,0,0,249655,86,249569,231092,18477,246640,228163,107690,64715,42975,104621,15852,18477,3015,86,2929,2929,0,542691,124040,418651,124471,294180,265578,28602,542691,124040,418651,124471,294180,265578,28602,0,0,0,0,0,26162,23158,3004
11045.0,80,1980.0,25-2,25000000000000,25,2,MS STATE GOVT,2690817,856350,1834467,2401890,1257368,288927,260083,0,28844,6949,21895,102084,44444,141644,441517,2460057,856331,4000,125044,110707,0,616580,0,19,1603707,2171279,1168401,288778,260083,28695,21746,102084,44444,33975,0,33975,33639,336,59060,0,59060,47118,11942,0,0,0,52,52,0,0,0,626,608,18,35291,0,35291,25381,9910,30039,0,30039,20377,9662,5252,0,5252,5004,248,1009957,616924,393033,334125,43675,15233,4418,0,4418,4418,0,304243,0,304243,290791,13452,5660,56443,55628,815,247800,0,247800,235163,12637,701296,43675,657621,616924,40697,38916,1781,38886,38882,4,16311,0,16311,16247,64,5419,0,5419,5351,68,4351,4302,49,7894,0,7894,7739,155,117754,13987,3455,10532,176045,11829,164216,151169,13047,61444,11180,50264,44173,6091,0,0,114601,649,113952,106996,6956,113794,106838,51705,28420,23285,53110,2023,6956,807,649,158,158,0,370853,85163,285690,69341,216349,207575,8774,370853,85163,285690,69341,216349,207575,8774,0,0,0,0,0,0,0,0
11046.0,80,1980.0,26-2,26000000000000,26,2,MO STATE GOVT,3996074,1088886,2907188,3521615,1804329,474459,384579,0,89880,48839,41041,197529,51908,378963,863214,3617111,1088886,106190,49099,82054,0,849470,2073,0,2528225,3142652,1804329,474459,384579,89880,41041,197529,51908,88370,5571,82799,80814,1985,110395,3040,107355,82611,24744,0,0,0,355,200,155,154,1,0,0,0,67130,0,67130,48357,18773,52718,0,52718,34191,18527,14412,0,14412,14166,246,1410083,849470,560613,509911,18963,31739,0,0,0,0,0,486649,0,486649,464359,22290,8251,64522,62871,1651,422127,0,422127,401488,20639,923434,18963,904471,849470,55001,45552,9449,45105,43819,1286,44709,5300,39409,38860,549,23609,0,23609,23171,438,11526,10838,688,8526,271,8255,7945,310,7374,23362,7212,16150,336586,13941,322645,292119,30526,95664,8489,87175,82293,4882,0,0,240922,5452,235470,209826,25644,235470,209826,149566,67602,81964,44847,15413,25644,5452,5452,0,0,0,530313,85977,444336,122253,322083,298887,23196,530313,85977,444336,122253,322083,298887,23196,0,0,0,0,0,1323,1323,0
11047.0,80,1980.0,27-2,27000000000000,27,2,MT STATE GOVT,1004970,230463,774507,858827,480737,146143,126970,0,19173,8236,10937,23185,15023,109419,220507,863516,229662,11561,42714,14320,0,160661,406,801,633053,717403,448732,146113,126970,19143,10907,23185,15023,40362,0,40362,39062,1300,29292,3278,26014,23899,2115,0,0,0,668,148,520,403,117,535,532,3,18303,0,18303,16934,1369,11870,0,11870,10531,1339,6433,0,6433,6403,30,279333,161526,117807,105419,6122,6266,0,0,0,0,0,97325,0,97325,91795,5530,1289,18473,18330,143,78852,0,78852,73465,5387,182008,6122,175886,161526,14360,13624,736,7708,7383,325,28185,0,28185,26993,1192,2219,0,2219,2213,6,3812,3750,62,6146,0,6146,6106,40,15269,2602,294,2308,50271,1853,48418,47275,1143,24581,1853,22728,22246,482,0,0,25690,0,25690,25029,661,23723,23062,18618,9704,8914,0,4444,661,1967,0,1967,1967,0,186695,7238,179457,56049,123408,117861,5547,186695,7238,179457,56049,123408,117861,5547,0,0,0,0,0,0,0,0
11048.0,80,1980.0,28-2,28000000000000,28,2,NE STATE GOVT,1392220,412081,980139,1174783,656013,217437,174613,0,42824,15938,26886,52641,2368,51680,355515,1340540,411314,133804,62637,57968,0,145896,11009,767,928459,1123103,656013,217437,174613,42824,26886,52641,2368,32906,890,32016,30984,1032,47768,142,47626,32684,14942,0,0,0,9249,7269,1980,1097,883,0,0,0,33281,142,33139,20506,12633,26151,0,26151,13814,12337,7130,142,6988,6692,296,416260,145896,270364,242634,10164,17566,0,0,0,0,0,236111,0,236111,220156,15955,6836,37676,34852,2824,198435,0,198435,185304,13131,180149,10164,169985,145896,24089,22478,1611,14435,14231,204,15864,0,15864,15141,723,8915,0,8915,8765,150,3953,3849,104,4174,890,3284,3229,55,112767,3627,2611,1016,117925,25454,92471,89423,3048,37018,24380,12638,12351,287,0,0,80907,1074,79833,77072,2761,79127,76366,34885,20211,14674,41481,0,2761,1780,1074,706,706,0,264553,72900,191653,23659,167994,149034,18960,264553,72900,191653,23659,167994,149034,18960,0,0,0,0,0,1615,1615,0
11049.0,80,1980.0,29-2,29000000000000,29,2,NV STATE GOVT,1097559,265956,831603,894639,405032,202920,181723,0,21197,9310,11887,11926,21928,189797,198894,817272,263398,3809,15514,16713,0,227038,324,2558,551316,675619,382193,141653,120480,21173,11863,11926,15544,36465,73,36392,35383,1009,36637,1161,35476,27260,8216,0,0,0,0,0,0,0,0,0,0,0,29257,1161,28096,20636,7460,24162,0,24162,16732,7430,5095,1161,3934,3904,30,353749,227038,126711,109166,2896,14649,0,0,0,0,0,112574,0,112574,98967,13607,10557,5211,5182,29,107363,0,107363,93785,13578,241175,2896,238279,227038,11241,10199,1042,24405,24404,1,26171,0,26171,25639,532,2973,0,2973,2951,22,3045,2641,404,4276,73,4203,4152,51,16237,2304,0,2304,42103,3744,38359,35143,3216,24575,3744,20831,19063,1768,0,0,17528,0,17528,16080,1448,17528,16080,16080,6837,9243,0,0,1448,0,0,0,0,0,150480,6966,143514,39732,103782,92309,11473,150480,6966,143514,39732,103782,92309,11473,0,0,0,0,0,0,0,0
11050.0,80,1980.0,30-2,30000000000000,30,2,NH STATE GOVT,889449,137723,751726,793337,527562,96112,84231,0,11881,3613,8268,32446,47442,48164,190362,735310,137723,64466,1999,30473,25047,15374,364,0,597587,639982,422391,95328,83747,11581,8148,32446,47422,19295,0,19295,18776,519,20075,0,20075,18222,1853,0,0,0,2169,2169,0,0,0,0,0,0,11070,0,11070,10212,858,8963,0,8963,8129,834,2107,0,2107,2083,24,190021,55969,134052,119819,3478,10755,0,0,0,0,0,119386,0,119386,108731,10655,8402,32302,24223,8079,87084,0,87084,84508,2576,70635,3478,67157,55969,11188,11088,100,7547,7441,106,9969,0,9969,9856,113,2598,0,2598,2548,50,3145,2954,191,3583,0,3583,3418,165,41464,2799,1233,1566,54649,0,54649,52791,1858,20666,0,20666,20443,223,0,0,33983,0,33983,32348,1635,33983,32348,32348,22057,10291,0,0,1635,0,0,0,0,0,129145,8728,120417,49943,70474,65579,4895,109289,8728,100561,45711,54850,50266,4584,19856,4232,15624,15313,311,1751,0,1751
11051.0,80,1980.0,31-2,31000000000000,31,2,NJ STATE GOVT,8536849,3056970,5479879,7978674,3266778,558175,460400,0,97775,64242,33533,108013,298045,1248868,1278270,7287981,3035420,2197034,709136,127483,346,0,1421,21550,4231011,6729806,3266778,558175,460400,97775,33533,108013,298045,190971,12067,178904,177605,1299,223119,67,223052,164903,58149,0,0,0,4116,4116,0,0,0,0,0,0,145545,0,145545,92460,53085,126390,0,126390,73578,52812,19155,0,19155,18882,273,2305071,1434564,870507,714371,108013,48123,0,0,0,0,0,567064,2003,565061,523665,41396,27991,52521,45793,6728,514543,2003,512540,477872,34668,1738007,108013,1629994,1432561,197433,190706,6727,49938,49243,695,82751,420,82331,81975,356,48077,11608,36469,36303,166,14174,14002,172,45969,39,45930,45325,605,653993,9147,8271,876,570465,60763,509702,415671,94031,114597,20156,94441,90737,3704,0,0,455868,40607,415261,324934,90327,363235,321433,244116,92982,151134,77317,0,41802,92633,40607,52026,3501,48525,435287,61036,374251,175938,198313,178584,19729,327862,61036,266826,87264,179562,162481,17081,107425,88674,18751,16103,2648,135220,0,135220
